Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
85 ani si peste, Total, Giurgiu, 103899 IZVOARELE, Anul 2026, Numar persoane, 149
85 ani si peste, Total, Giurgiu, 103997 JOITA, Anul 2026, Numar persoane, 64
85 ani si peste, Total, Giurgiu, 104047 LETCA NOUA, Anul 2026, Numar persoane, 73
85 ani si peste, Total, Giurgiu, 179739 MALU, Anul 2026, Numar persoane, 84
85 ani si peste, Total, Giurgiu, 104225 MARSA, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Giurgiu, 104118 MIHAI BRAVU, Anul 2026, Numar persoane, 64
85 ani si peste, Total, Giurgiu, 104485 OGREZENI, Anul 2026, Numar persoane, 97
85 ani si peste, Total, Giurgiu, 104519 OINACU, Anul 2026, Numar persoane, 91
85 ani si peste, Total, Giurgiu, 104680 PRUNDU, Anul 2026, Numar persoane, 124
85 ani si peste, Total, Giurgiu, 104715 PUTINEIU, Anul 2026, Numar persoane, 66
85 ani si peste, Total, Giurgiu, 104788 RASUCENI, Anul 2026, Numar persoane, 102
85 ani si peste, Total, Giurgiu, 104831 ROATA DE JOS, Anul 2026, Numar persoane, 163
85 ani si peste, Total, Giurgiu, 179775 SABARENI, Anul 2026, Numar persoane, 56
85 ani si peste, Total, Giurgiu, 104975 SCHITU, Anul 2026, Numar persoane, 69
85 ani si peste, Total, Giurgiu, 105106 SINGURENI, Anul 2026, Numar persoane, 80
85 ani si peste, Total, Giurgiu, 100549 SLOBOZIA, Anul 2026, Numar persoane, 55
85 ani si peste, Total, Giurgiu, 105295 STANESTI, Anul 2026, Numar persoane, 91
85 ani si peste, Total, Giurgiu, 105348 STOENESTI, Anul 2026, Numar persoane, 115
85 ani si peste, Total, Giurgiu, 154709 TOPORU, Anul 2026, Numar persoane, 92
85 ani si peste, Total, Giurgiu, 105623 ULMI, Anul 2026, Numar persoane, 138
85 ani si peste, Total, Giurgiu, 105776 VALEA DRAGULUI, Anul 2026, Numar persoane, 101
85 ani si peste, Total, Giurgiu, 105972 VANATORII MICI, Anul 2026, Numar persoane, 104
85 ani si peste, Total, Giurgiu, 105874 VARASTI, Anul 2026, Numar persoane, 156
85 ani si peste, Total, Giurgiu, 105909 VEDEA, Anul 2026, Numar persoane, 89
