Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Arges, 16285 DAVIDESTI, Anul 2026, Numar persoane, 121
70-74 ani, Total, Arges, 16427 DOBRESTI, Anul 2026, Numar persoane, 80
70-74 ani, Total, Arges, 16454 DOMNESTI, Anul 2026, Numar persoane, 199
70-74 ani, Total, Arges, 16506 DRAGANU, Anul 2026, Numar persoane, 117
70-74 ani, Total, Arges, 16472 DRAGOSLAVELE, Anul 2026, Numar persoane, 124
70-74 ani, Total, Arges, 16551 GODENI, Anul 2026, Numar persoane, 186
70-74 ani, Total, Arges, 16613 HARSESTI, Anul 2026, Numar persoane, 107
70-74 ani, Total, Arges, 16659 HARTIESTI, Anul 2026, Numar persoane, 89
70-74 ani, Total, Arges, 16739 IZVORU, Anul 2026, Numar persoane, 103
70-74 ani, Total, Arges, 16757 LEORDENI, Anul 2026, Numar persoane, 283
70-74 ani, Total, Arges, 16908 LERESTI, Anul 2026, Numar persoane, 257
70-74 ani, Total, Arges, 16944 LUNCA CORBULUI, Anul 2026, Numar persoane, 122
70-74 ani, Total, Arges, 17049 MALURENI, Anul 2026, Numar persoane, 160
70-74 ani, Total, Arges, 13365 MARACINENI, Anul 2026, Numar persoane, 255
70-74 ani, Total, Arges, 17101 MERISANI, Anul 2026, Numar persoane, 218
70-74 ani, Total, Arges, 17209 MICESTI, Anul 2026, Numar persoane, 222
70-74 ani, Total, Arges, 17254 MIHAESTI, Anul 2026, Numar persoane, 264
70-74 ani, Total, Arges, 17334 MIOARELE, Anul 2026, Numar persoane, 74
70-74 ani, Total, Arges, 17398 MIROSI, Anul 2026, Numar persoane, 100
70-74 ani, Total, Arges, 17423 MORARESTI, Anul 2026, Numar persoane, 91
70-74 ani, Total, Arges, 17496 MOSOAIA, Anul 2026, Numar persoane, 354
70-74 ani, Total, Arges, 17575 MOZACENI, Anul 2026, Numar persoane, 86
70-74 ani, Total, Arges, 17619 MUSATESTI, Anul 2026, Numar persoane, 174
70-74 ani, Total, Arges, 17726 NEGRASI, Anul 2026, Numar persoane, 100
70-74 ani, Total, Arges, 17771 NUCSOARA, Anul 2026, Numar persoane, 75
70-74 ani, Total, Arges, 17824 OARJA, Anul 2026, Numar persoane, 148
70-74 ani, Total, Arges, 17851 PIETROSANI, Anul 2026, Numar persoane, 289
70-74 ani, Total, Arges, 18028 POIANA LACULUI, Anul 2026, Numar persoane, 274
70-74 ani, Total, Arges, 17913 POIENARII DE ARGES, Anul 2026, Numar persoane, 60
70-74 ani, Total, Arges, 17968 POIENARII DE MUSCEL, Anul 2026, Numar persoane, 172
70-74 ani, Total, Arges, 18162 POPESTI, Anul 2026, Numar persoane, 101
70-74 ani, Total, Arges, 18242 PRIBOIENI, Anul 2026, Numar persoane, 204
70-74 ani, Total, Arges, 20048 RACA, Anul 2026, Numar persoane, 32
70-74 ani, Total, Arges, 18331 RATESTI, Anul 2026, Numar persoane, 136
70-74 ani, Total, Arges, 18411 RECEA, Anul 2026, Numar persoane, 132
70-74 ani, Total, Arges, 18475 ROCIU, Anul 2026, Numar persoane, 119
70-74 ani, Total, Arges, 18527 RUCAR, Anul 2026, Numar persoane, 261
70-74 ani, Total, Arges, 18554 SALATRUCU, Anul 2026, Numar persoane, 94
70-74 ani, Total, Arges, 18581 SAPATA, Anul 2026, Numar persoane, 90
70-74 ani, Total, Arges, 18670 SCHITU GOLESTI, Anul 2026, Numar persoane, 250
70-74 ani, Total, Arges, 18741 SLOBOZIA, Anul 2026, Numar persoane, 199
70-74 ani, Total, Arges, 18778 STALPENI, Anul 2026, Numar persoane, 275
70-74 ani, Total, Arges, 19114 STEFAN CEL MARE, Anul 2026, Numar persoane, 78
70-74 ani, Total, Arges, 18858 STOENESTI, Anul 2026, Numar persoane, 192
70-74 ani, Total, Arges, 18938 STOLNICI, Anul 2026, Numar persoane, 158
70-74 ani, Total, Arges, 19141 SUICI, Anul 2026, Numar persoane, 118
70-74 ani, Total, Arges, 19007 SUSENI, Anul 2026, Numar persoane, 132
