Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Vaslui, 164936 MUNTENII DE JOS, Anul 2026, Numar persoane, 147
75-79 ani, Total, Vaslui, 167302 MUNTENII DE SUS, Anul 2026, Numar persoane, 121
75-79 ani, Total, Vaslui, 165069 OLTENESTI, Anul 2026, Numar persoane, 84
75-79 ani, Total, Vaslui, 165130 OSESTI, Anul 2026, Numar persoane, 96
75-79 ani, Total, Vaslui, 165185 PADURENI, Anul 2026, Numar persoane, 157
75-79 ani, Total, Vaslui, 165274 PERIENI, Anul 2026, Numar persoane, 89
75-79 ani, Total, Vaslui, 167311 POCHIDIA, Anul 2026, Numar persoane, 79
75-79 ani, Total, Vaslui, 165416 POGANA, Anul 2026, Numar persoane, 79
75-79 ani, Total, Vaslui, 167259 POGONESTI, Anul 2026, Numar persoane, 67
75-79 ani, Total, Vaslui, 165336 POIENESTI, Anul 2026, Numar persoane, 89
75-79 ani, Total, Vaslui, 165470 PUIESTI, Anul 2026, Numar persoane, 161
75-79 ani, Total, Vaslui, 165611 PUNGESTI, Anul 2026, Numar persoane, 91
75-79 ani, Total, Vaslui, 167320 PUSCASI, Anul 2026, Numar persoane, 100
75-79 ani, Total, Vaslui, 167240 RAFAILA, Anul 2026, Numar persoane, 43
75-79 ani, Total, Vaslui, 165719 REBRICEA, Anul 2026, Numar persoane, 125
75-79 ani, Total, Vaslui, 165817 ROSIESTI, Anul 2026, Numar persoane, 134
75-79 ani, Total, Vaslui, 165899 SOLESTI, Anul 2026, Numar persoane, 134
75-79 ani, Total, Vaslui, 165979 STANILESTI, Anul 2026, Numar persoane, 194
75-79 ani, Total, Vaslui, 166057 STEFAN CEL MARE, Anul 2026, Numar persoane, 110
75-79 ani, Total, Vaslui, 166137 SULETEA, Anul 2026, Numar persoane, 85
75-79 ani, Total, Vaslui, 166235 TACUTA, Anul 2026, Numar persoane, 109
75-79 ani, Total, Vaslui, 166182 TANACU, Anul 2026, Numar persoane, 74
75-79 ani, Total, Vaslui, 166315 TATARANI, Anul 2026, Numar persoane, 66
75-79 ani, Total, Vaslui, 166413 TODIRESTI, Anul 2026, Numar persoane, 106
75-79 ani, Total, Vaslui, 166529 TUTOVA, Anul 2026, Numar persoane, 102
75-79 ani, Total, Vaslui, 166636 VALENI, Anul 2026, Numar persoane, 153
75-79 ani, Total, Vaslui, 166672 VETRISOAIA, Anul 2026, Numar persoane, 127
75-79 ani, Total, Vaslui, 166707 VIISOARA, Anul 2026, Numar persoane, 77
75-79 ani, Total, Vaslui, 166770 VINDEREI, Anul 2026, Numar persoane, 132
75-79 ani, Total, Vaslui, 166869 VOINESTI, Anul 2026, Numar persoane, 76
75-79 ani, Total, Vaslui, 166985 VULTURESTI, Anul 2026, Numar persoane, 81
75-79 ani, Total, Vaslui, 167035 VUTCANI, Anul 2026, Numar persoane, 74
75-79 ani, Total, Vaslui, 167071 ZAPODENI, Anul 2026, Numar persoane, 143
75-79 ani, Total, Vaslui, 167179 ZORLENI, Anul 2026, Numar persoane, 243
80-84 ani, Total, Vaslui, 161945 MUNICIPIUL VASLUI, Anul 2026, Numar persoane, 862
80-84 ani, Total, Vaslui, 161794 MUNICIPIUL BARLAD, Anul 2026, Numar persoane, 1131
80-84 ani, Total, Vaslui, 161829 MUNICIPIUL HUSI, Anul 2026, Numar persoane, 495
80-84 ani, Total, Vaslui, 164981 ORAS MURGENI, Anul 2026, Numar persoane, 123
80-84 ani, Total, Vaslui, 161856 ORAS NEGRESTI, Anul 2026, Numar persoane, 147
80-84 ani, Total, Vaslui, 162014 ALBESTI, Anul 2026, Numar persoane, 83
80-84 ani, Total, Vaslui, 162069 ALEXANDRU VLAHUTA, Anul 2026, Numar persoane, 25
80-84 ani, Total, Vaslui, 162149 ARSURA, Anul 2026, Numar persoane, 68
80-84 ani, Total, Vaslui, 162327 BACANI, Anul 2026, Numar persoane, 37
80-84 ani, Total, Vaslui, 162381 BACESTI, Anul 2026, Numar persoane, 51
80-84 ani, Total, Vaslui, 162452 BALTENI, Anul 2026, Numar persoane, 31
80-84 ani, Total, Vaslui, 162194 BANCA, Anul 2026, Numar persoane, 89
80-84 ani, Total, Vaslui, 162498 BEREZENI, Anul 2026, Numar persoane, 161
80-84 ani, Total, Vaslui, 162559 BLAGESTI, Anul 2026, Numar persoane, 45
80-84 ani, Total, Vaslui, 162595 BOGDANA, Anul 2026, Numar persoane, 31
80-84 ani, Total, Vaslui, 162693 BOGDANESTI, Anul 2026, Numar persoane, 62
80-84 ani, Total, Vaslui, 162791 BOGDANITA, Anul 2026, Numar persoane, 28
80-84 ani, Total, Vaslui, 162871 BOTESTI, Anul 2026, Numar persoane, 58
80-84 ani, Total, Vaslui, 162924 BUNESTI-AVERESTI, Anul 2026, Numar persoane, 78
80-84 ani, Total, Vaslui, 167268 CIOCANI, Anul 2026, Numar persoane, 32
80-84 ani, Total, Vaslui, 163002 CODAESTI, Anul 2026, Numar persoane, 99
80-84 ani, Total, Vaslui, 163057 COROIESTI, Anul 2026, Numar persoane, 59
80-84 ani, Total, Vaslui, 163137 COSTESTI, Anul 2026, Numar persoane, 94
80-84 ani, Total, Vaslui, 167277 COZMESTI, Anul 2026, Numar persoane, 46
80-84 ani, Total, Vaslui, 163208 CRETESTI, Anul 2026, Numar persoane, 38
80-84 ani, Total, Vaslui, 163253 DANESTI, Anul 2026, Numar persoane, 45
80-84 ani, Total, Vaslui, 163324 DELENI, Anul 2026, Numar persoane, 55
80-84 ani, Total, Vaslui, 163379 DELESTI, Anul 2026, Numar persoane, 59
80-84 ani, Total, Vaslui, 164277 DIMITRIE CANTEMIR, Anul 2026, Numar persoane, 68
80-84 ani, Total, Vaslui, 167286 DODESTI, Anul 2026, Numar persoane, 47
80-84 ani, Total, Vaslui, 163486 DRAGOMIRESTI, Anul 2026, Numar persoane, 77
80-84 ani, Total, Vaslui, 163618 DRANCENI, Anul 2026, Numar persoane, 81
80-84 ani, Total, Vaslui, 163681 DUDA-EPURENI, Anul 2026, Numar persoane, 84
80-84 ani, Total, Vaslui, 163734 DUMESTI, Anul 2026, Numar persoane, 55
80-84 ani, Total, Vaslui, 163789 EPURENI, Anul 2026, Numar persoane, 80
80-84 ani, Total, Vaslui, 163832 FALCIU, Anul 2026, Numar persoane, 110
80-84 ani, Total, Vaslui, 167295 FERESTI, Anul 2026, Numar persoane, 52
80-84 ani, Total, Vaslui, 167231 FRUNTISENI, Anul 2026, Numar persoane, 42
80-84 ani, Total, Vaslui, 163903 GAGESTI, Anul 2026, Numar persoane, 27
80-84 ani, Total, Vaslui, 164062 GARCENI, Anul 2026, Numar persoane, 41
80-84 ani, Total, Vaslui, 163967 GHERGHESTI, Anul 2026, Numar persoane, 33
80-84 ani, Total, Vaslui, 164133 GRIVITA, Anul 2026, Numar persoane, 43
80-84 ani, Total, Vaslui, 164197 HOCENI, Anul 2026, Numar persoane, 77
80-84 ani, Total, Vaslui, 164339 IANA, Anul 2026, Numar persoane, 66
80-84 ani, Total, Vaslui, 167222 IBANESTI, Anul 2026, Numar persoane, 40
80-84 ani, Total, Vaslui, 164393 IVANESTI, Anul 2026, Numar persoane, 101
80-84 ani, Total, Vaslui, 164543 IVESTI, Anul 2026, Numar persoane, 88
80-84 ani, Total, Vaslui, 164598 LAZA, Anul 2026, Numar persoane, 65
80-84 ani, Total, Vaslui, 164687 LIPOVAT, Anul 2026, Numar persoane, 69
80-84 ani, Total, Vaslui, 164749 LUNCA BANULUI, Anul 2026, Numar persoane, 70
80-84 ani, Total, Vaslui, 164829 MALUSTENI, Anul 2026, Numar persoane, 72
80-84 ani, Total, Vaslui, 164892 MICLESTI, Anul 2026, Numar persoane, 85
80-84 ani, Total, Vaslui, 164936 MUNTENII DE JOS, Anul 2026, Numar persoane, 76
80-84 ani, Total, Vaslui, 167302 MUNTENII DE SUS, Anul 2026, Numar persoane, 76
80-84 ani, Total, Vaslui, 165069 OLTENESTI, Anul 2026, Numar persoane, 72
80-84 ani, Total, Vaslui, 165130 OSESTI, Anul 2026, Numar persoane, 70
80-84 ani, Total, Vaslui, 165185 PADURENI, Anul 2026, Numar persoane, 93
80-84 ani, Total, Vaslui, 165274 PERIENI, Anul 2026, Numar persoane, 72
80-84 ani, Total, Vaslui, 167311 POCHIDIA, Anul 2026, Numar persoane, 43
80-84 ani, Total, Vaslui, 165416 POGANA, Anul 2026, Numar persoane, 58
80-84 ani, Total, Vaslui, 167259 POGONESTI, Anul 2026, Numar persoane, 69
80-84 ani, Total, Vaslui, 165336 POIENESTI, Anul 2026, Numar persoane, 71
80-84 ani, Total, Vaslui, 165470 PUIESTI, Anul 2026, Numar persoane, 100
80-84 ani, Total, Vaslui, 165611 PUNGESTI, Anul 2026, Numar persoane, 55
80-84 ani, Total, Vaslui, 167320 PUSCASI, Anul 2026, Numar persoane, 56
80-84 ani, Total, Vaslui, 167240 RAFAILA, Anul 2026, Numar persoane, 28
80-84 ani, Total, Vaslui, 165719 REBRICEA, Anul 2026, Numar persoane, 97
80-84 ani, Total, Vaslui, 165817 ROSIESTI, Anul 2026, Numar persoane, 102
80-84 ani, Total, Vaslui, 165899 SOLESTI, Anul 2026, Numar persoane, 78
80-84 ani, Total, Vaslui, 165979 STANILESTI, Anul 2026, Numar persoane, 101
80-84 ani, Total, Vaslui, 166057 STEFAN CEL MARE, Anul 2026, Numar persoane, 64
80-84 ani, Total, Vaslui, 166137 SULETEA, Anul 2026, Numar persoane, 49
80-84 ani, Total, Vaslui, 166235 TACUTA, Anul 2026, Numar persoane, 63
80-84 ani, Total, Vaslui, 166182 TANACU, Anul 2026, Numar persoane, 44
80-84 ani, Total, Vaslui, 166315 TATARANI, Anul 2026, Numar persoane, 60
80-84 ani, Total, Vaslui, 166413 TODIRESTI, Anul 2026, Numar persoane, 89
80-84 ani, Total, Vaslui, 166529 TUTOVA, Anul 2026, Numar persoane, 61
80-84 ani, Total, Vaslui, 166636 VALENI, Anul 2026, Numar persoane, 63
80-84 ani, Total, Vaslui, 166672 VETRISOAIA, Anul 2026, Numar persoane, 69
80-84 ani, Total, Vaslui, 166707 VIISOARA, Anul 2026, Numar persoane, 53
80-84 ani, Total, Vaslui, 166770 VINDEREI, Anul 2026, Numar persoane, 83
80-84 ani, Total, Vaslui, 166869 VOINESTI, Anul 2026, Numar persoane, 67
80-84 ani, Total, Vaslui, 166985 VULTURESTI, Anul 2026, Numar persoane, 52
80-84 ani, Total, Vaslui, 167035 VUTCANI, Anul 2026, Numar persoane, 54
80-84 ani, Total, Vaslui, 167071 ZAPODENI, Anul 2026, Numar persoane, 90
80-84 ani, Total, Vaslui, 167179 ZORLENI, Anul 2026, Numar persoane, 146
85 ani si peste, Total, Vaslui, 161945 MUNICIPIUL VASLUI, Anul 2026, Numar persoane, 594
85 ani si peste, Total, Vaslui, 161794 MUNICIPIUL BARLAD, Anul 2026, Numar persoane, 1235
85 ani si peste, Total, Vaslui, 161829 MUNICIPIUL HUSI, Anul 2026, Numar persoane, 389
85 ani si peste, Total, Vaslui, 164981 ORAS MURGENI, Anul 2026, Numar persoane, 118
85 ani si peste, Total, Vaslui, 161856 ORAS NEGRESTI, Anul 2026, Numar persoane, 166
85 ani si peste, Total, Vaslui, 162014 ALBESTI, Anul 2026, Numar persoane, 71
85 ani si peste, Total, Vaslui, 162069 ALEXANDRU VLAHUTA, Anul 2026, Numar persoane, 20
85 ani si peste, Total, Vaslui, 162149 ARSURA, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Vaslui, 162327 BACANI, Anul 2026, Numar persoane, 53
85 ani si peste, Total, Vaslui, 162381 BACESTI, Anul 2026, Numar persoane, 84
85 ani si peste, Total, Vaslui, 162452 BALTENI, Anul 2026, Numar persoane, 37
85 ani si peste, Total, Vaslui, 162194 BANCA, Anul 2026, Numar persoane, 40
85 ani si peste, Total, Vaslui, 162498 BEREZENI, Anul 2026, Numar persoane, 138
85 ani si peste, Total, Vaslui, 162559 BLAGESTI, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Vaslui, 162595 BOGDANA, Anul 2026, Numar persoane, 45
85 ani si peste, Total, Vaslui, 162693 BOGDANESTI, Anul 2026, Numar persoane, 82
85 ani si peste, Total, Vaslui, 162791 BOGDANITA, Anul 2026, Numar persoane, 46
85 ani si peste, Total, Vaslui, 162871 BOTESTI, Anul 2026, Numar persoane, 61
85 ani si peste, Total, Vaslui, 162924 BUNESTI-AVERESTI, Anul 2026, Numar persoane, 107
85 ani si peste, Total, Vaslui, 167268 CIOCANI, Anul 2026, Numar persoane, 40
85 ani si peste, Total, Vaslui, 163002 CODAESTI, Anul 2026, Numar persoane, 111
85 ani si peste, Total, Vaslui, 163057 COROIESTI, Anul 2026, Numar persoane, 73
85 ani si peste, Total, Vaslui, 163137 COSTESTI, Anul 2026, Numar persoane, 102
85 ani si peste, Total, Vaslui, 167277 COZMESTI, Anul 2026, Numar persoane, 66
85 ani si peste, Total, Vaslui, 163208 CRETESTI, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Vaslui, 163253 DANESTI, Anul 2026, Numar persoane, 34
85 ani si peste, Total, Vaslui, 163324 DELENI, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Vaslui, 163379 DELESTI, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Vaslui, 164277 DIMITRIE CANTEMIR, Anul 2026, Numar persoane, 69
85 ani si peste, Total, Vaslui, 167286 DODESTI, Anul 2026, Numar persoane, 71
85 ani si peste, Total, Vaslui, 163486 DRAGOMIRESTI, Anul 2026, Numar persoane, 107
85 ani si peste, Total, Vaslui, 163618 DRANCENI, Anul 2026, Numar persoane, 123
85 ani si peste, Total, Vaslui, 163681 DUDA-EPURENI, Anul 2026, Numar persoane, 55
85 ani si peste, Total, Vaslui, 163734 DUMESTI, Anul 2026, Numar persoane, 74
85 ani si peste, Total, Vaslui, 163789 EPURENI, Anul 2026, Numar persoane, 84
85 ani si peste, Total, Vaslui, 163832 FALCIU, Anul 2026, Numar persoane, 117
85 ani si peste, Total, Vaslui, 167295 FERESTI, Anul 2026, Numar persoane, 54
85 ani si peste, Total, Vaslui, 167231 FRUNTISENI, Anul 2026, Numar persoane, 44
85 ani si peste, Total, Vaslui, 163903 GAGESTI, Anul 2026, Numar persoane, 33
85 ani si peste, Total, Vaslui, 164062 GARCENI, Anul 2026, Numar persoane, 71
85 ani si peste, Total, Vaslui, 163967 GHERGHESTI, Anul 2026, Numar persoane, 75
85 ani si peste, Total, Vaslui, 164133 GRIVITA, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Vaslui, 164197 HOCENI, Anul 2026, Numar persoane, 94
85 ani si peste, Total, Vaslui, 164339 IANA, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Vaslui, 167222 IBANESTI, Anul 2026, Numar persoane, 56
85 ani si peste, Total, Vaslui, 164393 IVANESTI, Anul 2026, Numar persoane, 110
85 ani si peste, Total, Vaslui, 164543 IVESTI, Anul 2026, Numar persoane, 84
85 ani si peste, Total, Vaslui, 164598 LAZA, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Vaslui, 164687 LIPOVAT, Anul 2026, Numar persoane, 49
85 ani si peste, Total, Vaslui, 164749 LUNCA BANULUI, Anul 2026, Numar persoane, 80
85 ani si peste, Total, Vaslui, 164829 MALUSTENI, Anul 2026, Numar persoane, 72
85 ani si peste, Total, Vaslui, 164892 MICLESTI, Anul 2026, Numar persoane, 154
85 ani si peste, Total, Vaslui, 164936 MUNTENII DE JOS, Anul 2026, Numar persoane, 92
85 ani si peste, Total, Vaslui, 167302 MUNTENII DE SUS, Anul 2026, Numar persoane, 100
85 ani si peste, Total, Vaslui, 165069 OLTENESTI, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Vaslui, 165130 OSESTI, Anul 2026, Numar persoane, 95
85 ani si peste, Total, Vaslui, 165185 PADURENI, Anul 2026, Numar persoane, 124
85 ani si peste, Total, Vaslui, 165274 PERIENI, Anul 2026, Numar persoane, 48
85 ani si peste, Total, Vaslui, 167311 POCHIDIA, Anul 2026, Numar persoane, 53
85 ani si peste, Total, Vaslui, 165416 POGANA, Anul 2026, Numar persoane, 50
85 ani si peste, Total, Vaslui, 167259 POGONESTI, Anul 2026, Numar persoane, 65
85 ani si peste, Total, Vaslui, 165336 POIENESTI, Anul 2026, Numar persoane, 99
85 ani si peste, Total, Vaslui, 165470 PUIESTI, Anul 2026, Numar persoane, 86
85 ani si peste, Total, Vaslui, 165611 PUNGESTI, Anul 2026, Numar persoane, 67
85 ani si peste, Total, Vaslui, 167320 PUSCASI, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Vaslui, 167240 RAFAILA, Anul 2026, Numar persoane, 41
85 ani si peste, Total, Vaslui, 165719 REBRICEA, Anul 2026, Numar persoane, 119
85 ani si peste, Total, Vaslui, 165817 ROSIESTI, Anul 2026, Numar persoane, 113
85 ani si peste, Total, Vaslui, 165899 SOLESTI, Anul 2026, Numar persoane, 106
85 ani si peste, Total, Vaslui, 165979 STANILESTI, Anul 2026, Numar persoane, 112
85 ani si peste, Total, Vaslui, 166057 STEFAN CEL MARE, Anul 2026, Numar persoane, 84
85 ani si peste, Total, Vaslui, 166137 SULETEA, Anul 2026, Numar persoane, 74
85 ani si peste, Total, Vaslui, 166235 TACUTA, Anul 2026, Numar persoane, 85
85 ani si peste, Total, Vaslui, 166182 TANACU, Anul 2026, Numar persoane, 56
85 ani si peste, Total, Vaslui, 166315 TATARANI, Anul 2026, Numar persoane, 134
85 ani si peste, Total, Vaslui, 166413 TODIRESTI, Anul 2026, Numar persoane, 98
85 ani si peste, Total, Vaslui, 166529 TUTOVA, Anul 2026, Numar persoane, 79
85 ani si peste, Total, Vaslui, 166636 VALENI, Anul 2026, Numar persoane, 67
85 ani si peste, Total, Vaslui, 166672 VETRISOAIA, Anul 2026, Numar persoane, 87
85 ani si peste, Total, Vaslui, 166707 VIISOARA, Anul 2026, Numar persoane, 130
85 ani si peste, Total, Vaslui, 166770 VINDEREI, Anul 2026, Numar persoane, 102
85 ani si peste, Total, Vaslui, 166869 VOINESTI, Anul 2026, Numar persoane, 93
85 ani si peste, Total, Vaslui, 166985 VULTURESTI, Anul 2026, Numar persoane, 70
85 ani si peste, Total, Vaslui, 167035 VUTCANI, Anul 2026, Numar persoane, 66
85 ani si peste, Total, Vaslui, 167071 ZAPODENI, Anul 2026, Numar persoane, 143
85 ani si peste, Total, Vaslui, 167179 ZORLENI, Anul 2026, Numar persoane, 165
