Categorii de unitati sanitare, Forme de proprietate, Judete, Localitati , Ani, UM: Numar, Valoare
Cabinete medicale de specialitate, Proprietate publica, Vaslui, 165069 OLTENESTI, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate privata, Vaslui, 161945 MUNICIPIUL VASLUI, Anul 2024, Numar, 108
Cabinete medicale de specialitate, Proprietate privata, Vaslui, 161794 MUNICIPIUL BARLAD, Anul 2024, Numar, 118
Cabinete medicale de specialitate, Proprietate privata, Vaslui, 161829 MUNICIPIUL HUSI, Anul 2024, Numar, 45
Cabinete medicale de specialitate, Proprietate privata, Vaslui, 161856 ORAS NEGRESTI, Anul 2024, Numar, 6
Cabinete medicale de specialitate, Proprietate privata, Vaslui, 163002 CODAESTI, Anul 2024, Numar, 1
Cabinete medicale de specialitate, Proprietate privata, Vaslui, 165069 OLTENESTI, Anul 2024, Numar, 1
Cabinete medicale de specialitate, Proprietate privata, Vaslui, 166672 VETRISOAIA, Anul 2024, Numar, 1
Societate civila medicala de specialitate, Proprietate publica, Vaslui, 161794 MUNICIPIUL BARLAD, Anul 2024, Numar, 0
Societate civila medicala de specialitate, Proprietate publica, Vaslui, 161856 ORAS NEGRESTI, Anul 2024, Numar, 0
Societate civila medicala de specialitate, Proprietate privata, Vaslui, 161794 MUNICIPIUL BARLAD, Anul 2024, Numar, 1
Societate civila medicala de specialitate, Proprietate privata, Vaslui, 161856 ORAS NEGRESTI, Anul 2024, Numar, 1
Farmacii, Proprietate publica, Vaslui, 161945 MUNICIPIUL VASLUI, Anul 2024, Numar, 3
Farmacii, Proprietate publica, Vaslui, 161794 MUNICIPIUL BARLAD, Anul 2024, Numar, 1
Farmacii, Proprietate publica, Vaslui, 161829 MUNICIPIUL HUSI, Anul 2024, Numar, 1
Farmacii, Proprietate publica, Vaslui, 164981 ORAS MURGENI, Anul 2024, Numar, 1
Farmacii, Proprietate publica, Vaslui, 161856 ORAS NEGRESTI, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Vaslui, 162069 ALEXANDRU VLAHUTA, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Vaslui, 162381 BACESTI, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Vaslui, 162194 BANCA, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Vaslui, 162498 BEREZENI, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Vaslui, 162559 BLAGESTI, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Vaslui, 162693 BOGDANESTI, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Vaslui, 162871 BOTESTI, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Vaslui, 163002 CODAESTI, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Vaslui, 163137 COSTESTI, Anul 2024, Numar, 0
