Categorii de unitati sanitare, Forme de proprietate, Judete, Localitati , Ani, UM: Numar, Valoare
Cabinete medicale de familie, Proprietate publica, Prahova, 135949 VALEA CALUGAREASCA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 136107 VALEA DOFTANEI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 136134 VARBILAU, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate privata, Prahova, 130534 MUNICIPIUL PLOIESTI, Anul 2024, Numar, 103
Cabinete medicale de familie, Proprietate privata, Prahova, 131256 MUNICIPIUL CAMPINA, Anul 2024, Numar, 18
Cabinete medicale de familie, Proprietate privata, Prahova, 130954 ORAS AZUGA, Anul 2024, Numar, 2
Cabinete medicale de familie, Proprietate privata, Prahova, 130981 ORAS BAICOI, Anul 2024, Numar, 10
Cabinete medicale de familie, Proprietate privata, Prahova, 131069 ORAS BOLDESTI-SCAENI, Anul 2024, Numar, 4
Cabinete medicale de familie, Proprietate privata, Prahova, 131103 ORAS BREAZA, Anul 2024, Numar, 8
Cabinete medicale de familie, Proprietate privata, Prahova, 131210 ORAS BUSTENI, Anul 2024, Numar, 4
Cabinete medicale de familie, Proprietate privata, Prahova, 131336 ORAS COMARNIC, Anul 2024, Numar, 5
Cabinete medicale de familie, Proprietate privata, Prahova, 131407 ORAS MIZIL, Anul 2024, Numar, 4
Cabinete medicale de familie, Proprietate privata, Prahova, 131443 ORAS PLOPENI, Anul 2024, Numar, 5
Cabinete medicale de familie, Proprietate privata, Prahova, 131540 ORAS SINAIA, Anul 2024, Numar, 6
Cabinete medicale de familie, Proprietate privata, Prahova, 131577 ORAS SLANIC, Anul 2024, Numar, 2
Cabinete medicale de familie, Proprietate privata, Prahova, 131620 ORAS URLATI, Anul 2024, Numar, 4
Cabinete medicale de familie, Proprietate privata, Prahova, 131817 ORAS VALENII DE MUNTE, Anul 2024, Numar, 5
Cabinete medicale de familie, Proprietate privata, Prahova, 131899 ADUNATI, Anul 2024, Numar, 1
Cabinete medicale de familie, Proprietate privata, Prahova, 131933 ALBESTI-PALEOLOGU, Anul 2024, Numar, 2
Cabinete medicale de familie, Proprietate privata, Prahova, 131988 ALUNIS, Anul 2024, Numar, 1
Cabinete medicale de familie, Proprietate privata, Prahova, 132011 APOSTOLACHE, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate privata, Prahova, 132075 ARICESTII RAHTIVANI, Anul 2024, Numar, 5
Cabinete medicale de familie, Proprietate privata, Prahova, 132137 ARICESTII ZELETIN, Anul 2024, Numar, 1
Cabinete medicale de familie, Proprietate privata, Prahova, 132164 BABA ANA, Anul 2024, Numar, 2
Cabinete medicale de familie, Proprietate privata, Prahova, 132226 BALTA DOAMNEI, Anul 2024, Numar, 1
Cabinete medicale de familie, Proprietate privata, Prahova, 132271 BALTESTI, Anul 2024, Numar, 1
Cabinete medicale de familie, Proprietate privata, Prahova, 132315 BANESTI, Anul 2024, Numar, 2
Cabinete medicale de familie, Proprietate privata, Prahova, 130552 BARCANESTI, Anul 2024, Numar, 4
Cabinete medicale de familie, Proprietate privata, Prahova, 136278 BATRANI, Anul 2024, Numar, 1
Cabinete medicale de familie, Proprietate privata, Prahova, 130614 BERCENI, Anul 2024, Numar, 1
Cabinete medicale de familie, Proprietate privata, Prahova, 132342 BERTEA, Anul 2024, Numar, 1
